cyber_monitor_monitor_reader9248_1_apollo_canbus_chassis_total_msgs_nums : 0
cyber_monitor_monitor_reader9248_1_apollo_canbus_chassis_tran_count : 0
cyber_monitor_monitor_reader9248_20_apollo_sensor_camera_front_6mm_image_cyber_count : 0
cyber_monitor_monitor_reader9248_20_apollo_sensor_camera_front_6mm_image_proc_count : 0
cyber_monitor_monitor_reader9248_20_apollo_sensor_camera_front_6mm_image_process : 0
cyber_monitor_monitor_reader9248_20_apollo_sensor_camera_front_6mm_image_recv_msgs_nums : 0
cyber_monitor_monitor_reader9248_20_apollo_sensor_camera_front_6mm_image_total_msgs_nums : 0
cyber_monitor_monitor_reader9248_20_apollo_sensor_camera_front_6mm_image_tran_count : 0
cyber_monitor_monitor_reader9248_21_apollo_sensor_camera_front_6mm_image_compressed_cyber_count : 0
cyber_monitor_monitor_reader9248_21_apollo_sensor_camera_front_6mm_image_compressed_proc_count : 0
cyber_monitor_monitor_reader9248_21_apollo_sensor_camera_front_6mm_image_compressed_process : 0
cyber_monitor_monitor_reader9248_21_apollo_sensor_camera_front_6mm_image_compressed_recv_msgs_nums : 0
cyber_monitor_monitor_reader9248_21_apollo_sensor_camera_front_6mm_image_compressed_total_msgs_nums : 0
cyber_monitor_monitor_reader9248_21_apollo_sensor_camera_front_6mm_image_compressed_tran_count : 0
cyber_monitor_monitor_reader9248_22_tf_cyber_count : 0
cyber_monitor_monitor_reader9248_22_tf_proc_count : 0
cyber_monitor_monitor_reader9248_22_tf_process : 0
cyber_monitor_monitor_reader9248_22_tf_recv_msgs_nums : 0
cyber_monitor_monitor_reader9248_22_tf_total_msgs_nums : 0
cyber_monitor_monitor_reader9248_22_tf_tran_count : 0
cyber_monitor_monitor_reader9248_23_tf_static_cyber_count : 0
cyber_monitor_monitor_reader9248_23_tf_static_proc_count : 0
cyber_monitor_monitor_reader9248_23_tf_static_process : 0
cyber_monitor_monitor_reader9248_23_tf_static_recv_msgs_nums : 0
cyber_monitor_monitor_reader9248_23_tf_static_total_msgs_nums : 0
cyber_monitor_monitor_reader9248_23_tf_static_tran_count : 0
cyber_monitor_monitor_reader9248_24_apollo_sensor_gnss_odometry_cyber_count : 0
cyber_monitor_monitor_reader9248_24_apollo_sensor_gnss_odometry_proc_count : 0
cyber_monitor_monitor_reader9248_24_apollo_sensor_gnss_odometry_process : 0
cyber_monitor_monitor_reader9248_24_apollo_sensor_gnss_odometry_recv_msgs_nums : 0
cyber_monitor_monitor_reader9248_24_apollo_sensor_gnss_odometry_total_msgs_nums : 0
cyber_monitor_monitor_reader9248_24_apollo_sensor_gnss_odometry_tran_count : 0
cyber_monitor_monitor_reader9248_25_apollo_control_cyber_count : 0
cyber_monitor_monitor_reader9248_25_apollo_control_proc_count : 0
cyber_monitor_monitor_reader9248_25_apollo_control_process : 0
cyber_monitor_monitor_reader9248_25_apollo_control_recv_msgs_nums : 0
cyber_monitor_monitor_reader9248_25_apollo_control_total_msgs_nums : 0
cyber_monitor_monitor_reader9248_25_apollo_control_tran_count : 0
cyber_monitor_monitor_reader9248_26_apollo_navigation_cyber_count : 0
cyber_monitor_monitor_reader9248_26_apollo_navigation_proc_count : 0
cyber_monitor_monitor_reader9248_26_apollo_navigation_process : 0
cyber_monitor_monitor_reader9248_26_apollo_navigation_recv_msgs_nums : 0
